experiment_id,job_id,results_file,package_id,package_name,worker_id,config_id,replicate_no,setup_time,run_time,collect_time,hw_cpu_arch,hw_cpu_mhz,hw_num_cpus,hw_page_sz,hw_ram_sz,sw_address_randomization,sw_autogroup,sw_compiler,sw_drop_caches,sw_env_padding,sw_filesystem,sw_freq_scaling,sw_link_order,sw_opt_flag,sw_swap,config,check,preset,extreme,sparse,memory,size,time
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,0,none,-0,-e,--no-sparse,,12344,132.94
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,1,none,-0,-e,,,12344,132.79
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,10,none,-2,,--no-sparse,,13128,34.48
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,100,crc64,-5,-e,--no-sparse,,11980,167.59
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,101,crc64,-5,-e,,,11980,167.96
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,102,crc64,-5,,--no-sparse,,12240,71.51
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,103,crc64,-5,,,,12240,71.6
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,104,crc64,-6,-e,--no-sparse,,11976,185.94
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,105,crc64,-6,-e,,,11976,186.34
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,106,crc64,-6,,--no-sparse,,12108,90.63
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,107,crc64,-6,,,,12108,90.21000000000001
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,108,crc64,-7,-e,--no-sparse,,11960,193.7
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,109,crc64,-7,-e,,,11960,193.55
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,11,none,-2,,,,13128,34.5
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,110,crc64,-7,,--no-sparse,,12096,93.53
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,111,crc64,-7,,,,12096,93.58
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,112,crc64,-8,-e,--no-sparse,,11960,195.03
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,113,crc64,-8,-e,,,11960,195.61
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,114,crc64,-8,,--no-sparse,,12096,94.66
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,115,crc64,-8,,,,12096,95.28999999999999
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,116,crc64,-9,-e,--no-sparse,,11960,196.78
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,117,crc64,-9,-e,,,11960,198.04
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,118,crc64,-9,,--no-sparse,,12096,96.06
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,119,crc64,-9,,,,12096,104.96000000000001
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,12,none,-3,-e,--no-sparse,,12004,159.77
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,120,sha256,-0,-e,--no-sparse,,12344,133.4
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,121,sha256,-0,-e,,,12344,133.57
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,122,sha256,-0,,--no-sparse,,13808,21.88
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,123,sha256,-0,,,,13808,22.54
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,124,sha256,-1,-e,--no-sparse,,12108,154.15
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,125,sha256,-1,-e,,,12108,154.45
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,126,sha256,-1,,--no-sparse,,13316,27.97
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,127,sha256,-1,,,,13316,28.26
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,128,sha256,-2,-e,--no-sparse,,12040,163.32
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,129,sha256,-2,-e,,,12040,163.96
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,13,none,-3,-e,,,12004,159.96
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,130,sha256,-2,,--no-sparse,,13128,36.28
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,131,sha256,-2,,,,13128,36.38
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,132,sha256,-3,-e,--no-sparse,,12004,161.22
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,133,sha256,-3,-e,,,12004,162.69
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,134,sha256,-3,,--no-sparse,,13036,47.37
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,135,sha256,-3,,,,13036,47.22
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,136,sha256,-4,-e,--no-sparse,,12000,174.45
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,137,sha256,-4,-e,,,12000,174.02
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,138,sha256,-4,,--no-sparse,,12560,59.95
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,139,sha256,-4,,,,12560,60.38
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,14,none,-3,,--no-sparse,,13036,45.81
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,140,sha256,-5,-e,--no-sparse,,11980,169.82999999999998
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,141,sha256,-5,-e,,,11980,169.86
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,142,sha256,-5,,--no-sparse,,12240,73.91
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,143,sha256,-5,,,,12240,73.82
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,144,sha256,-6,-e,--no-sparse,,11976,187.09
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,145,sha256,-6,-e,,,11976,188.96
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,146,sha256,-6,,--no-sparse,,12108,93.82
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,147,sha256,-6,,,,12108,92.49000000000001
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,148,sha256,-7,-e,--no-sparse,,11960,195.98
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,149,sha256,-7,-e,,,11960,196.06
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,15,none,-3,,,,13036,45.79
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,150,sha256,-7,,--no-sparse,,12096,95.02000000000001
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,151,sha256,-7,,,,12096,95.3
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,152,sha256,-8,-e,--no-sparse,,11960,197.19
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,153,sha256,-8,-e,,,11960,197.61
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,154,sha256,-8,,--no-sparse,,12096,96.41
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,155,sha256,-8,,,,12096,96.65
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,156,sha256,-9,-e,--no-sparse,,11960,198.76
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,157,sha256,-9,-e,,,11960,198.66
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,158,sha256,-9,,--no-sparse,,12096,98.28999999999999
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,159,sha256,-9,,,,12096,98.4
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,16,none,-4,-e,--no-sparse,,12000,173.61
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,17,none,-4,-e,,,12000,172.54
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,18,none,-4,,--no-sparse,,12560,58.02
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,19,none,-4,,,,12560,60.24
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,2,none,-0,,--no-sparse,,13808,20.03
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,20,none,-5,-e,--no-sparse,,11980,168.43
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,21,none,-5,-e,,,11980,168.01
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,22,none,-5,,--no-sparse,,12240,71.66
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,23,none,-5,,,,12240,71.35
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,24,none,-6,-e,--no-sparse,,11976,186.44
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,25,none,-6,-e,,,11976,186.68
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,26,none,-6,,--no-sparse,,12108,90.25
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,27,none,-6,,,,12108,90.71000000000001
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,28,none,-7,-e,--no-sparse,,11960,197.17000000000002
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,29,none,-7,-e,,,11960,194.77
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,3,none,-0,,,,13808,20.8
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,30,none,-7,,--no-sparse,,12096,93.61
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,31,none,-7,,,,12096,94.24000000000001
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,32,none,-8,-e,--no-sparse,,11960,196.16
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,33,none,-8,-e,,,11960,196.21
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,34,none,-8,,--no-sparse,,12096,95.72
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,35,none,-8,,,,12096,94.82
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,36,none,-9,-e,--no-sparse,,11960,197.22
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,37,none,-9,-e,,,11960,196.64
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,38,none,-9,,--no-sparse,,12096,96.03999999999999
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,39,none,-9,,,,12096,96.11
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,4,none,-1,-e,--no-sparse,,12108,152.6
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,40,crc32,-0,-e,--no-sparse,,12344,132.31
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,41,crc32,-0,-e,,,12344,132.44
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,42,crc32,-0,,--no-sparse,,13808,21.17
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,43,crc32,-0,,,,13808,20.95
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,44,crc32,-1,-e,--no-sparse,,12108,154.77
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,45,crc32,-1,-e,,,12108,153.46
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,46,crc32,-1,,--no-sparse,,13316,26.58
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,47,crc32,-1,,,,13316,26.75
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,48,crc32,-2,-e,--no-sparse,,12040,173.31
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,49,crc32,-2,-e,,,12040,162.35
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,5,none,-1,-e,,,12108,152.66
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,50,crc32,-2,,--no-sparse,,13128,35.33
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,51,crc32,-2,,,,13128,34.71
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,52,crc32,-3,-e,--no-sparse,,12004,161.13
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,53,crc32,-3,-e,,,12004,162.88
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,54,crc32,-3,,--no-sparse,,13036,46.31
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,55,crc32,-3,,,,13036,46.19
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,56,crc32,-4,-e,--no-sparse,,12000,173.43
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,57,crc32,-4,-e,,,12000,174.15
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,58,crc32,-4,,--no-sparse,,12560,58.75
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,59,crc32,-4,,,,12560,58.19
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,6,none,-1,,--no-sparse,,13316,26.51
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,60,crc32,-5,-e,--no-sparse,,11980,168.54
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,61,crc32,-5,-e,,,11980,169.73
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,62,crc32,-5,,--no-sparse,,12240,73.37
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,63,crc32,-5,,,,12240,71.91
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,64,crc32,-6,-e,--no-sparse,,11976,187.32
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,65,crc32,-6,-e,,,11976,186.51
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,66,crc32,-6,,--no-sparse,,12108,90.16
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,67,crc32,-6,,,,12108,90.91
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,68,crc32,-7,-e,--no-sparse,,11960,194.58
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,69,crc32,-7,-e,,,11960,194.75
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,7,none,-1,,,,13316,26.31
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,70,crc32,-7,,--no-sparse,,12096,94.17
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,71,crc32,-7,,,,12096,93.63
150,7468,7468.user_results.tar.gz,151,xz-options-pkg.tar.gz,78,0,3,,,,i686,1495,1,4096,773036,on,on,default,off,0,ext4,off,default,-O2,on,72,crc32,-8,-e,--no-sparse,,11960,196.4
